item_id,interaction_count,popularity_rank
36243,9,33279
36249,9,33280
36254,9,33281
36260,9,33282
36265,9,33283
36276,9,33284
36277,9,33285
36292,9,33286
36299,9,33287
36303,9,33288
36307,9,33289
36313,9,33290
36323,9,33291
36324,9,33292
36325,9,33293
36338,9,33294
36355,9,33295
36356,9,33296
36360,9,33297
36363,9,33298
36364,9,33299
36369,9,33300
36375,9,33301
36376,9,33302
36377,9,33303
36387,9,33304
36388,9,33305
36396,9,33306
36404,9,33307
36420,9,33308
36434,9,33309
36444,9,33310
36445,9,33311
36447,9,33312
36476,9,33313
36479,9,33314
36483,9,33315
36502,9,33316
36511,9,33317
36514,9,33318
36538,9,33319
36539,9,33320
36544,9,33321
36545,9,33322
36552,9,33323
36553,9,33324
36558,9,33325
36567,9,33326
36575,9,33327
36579,9,33328
36585,9,33329
36587,9,33330
36589,9,33331
36591,9,33332
36597,9,33333
36598,9,33334
36603,9,33335
36617,9,33336
36621,9,33337
36623,9,33338
36670,9,33339
36673,9,33340
36679,9,33341
36689,9,33342
36694,9,33343
36715,9,33344
36720,9,33345
36723,9,33346
36726,9,33347
36729,9,33348
36739,9,33349
36745,9,33350
36750,9,33351
36771,9,33352
36793,9,33353
36801,9,33354
36807,9,33355
36810,9,33356
36812,9,33357
36823,9,33358
36829,9,33359
36830,9,33360
36837,9,33361
36839,9,33362
36851,9,33363
36854,9,33364
36855,9,33365
36856,9,33366
36878,9,33367
36882,9,33368
36885,9,33369
36886,9,33370
36888,9,33371
36889,9,33372
36890,9,33373
36901,9,33374
36910,9,33375
36919,9,33376
36923,9,33377
36925,9,33378
36935,9,33379
36936,9,33380
36939,9,33381
36940,9,33382
36942,9,33383
36943,9,33384
36945,9,33385
36948,9,33386
36958,9,33387
36967,9,33388
36969,9,33389
36970,9,33390
36977,9,33391
36986,9,33392
37004,9,33393
37007,9,33394
37009,9,33395
37017,9,33396
37023,9,33397
37024,9,33398
37028,9,33399
37032,9,33400
37041,9,33401
37047,9,33402
37063,9,33403
37065,9,33404
37074,9,33405
37080,9,33406
37084,9,33407
37089,9,33408
37090,9,33409
37100,9,33410
37127,9,33411
37140,9,33412
37142,9,33413
37149,9,33414
37151,9,33415
37152,9,33416
37156,9,33417
37159,9,33418
37164,9,33419
37172,9,33420
37173,9,33421
37177,9,33422
37188,9,33423
37195,9,33424
37196,9,33425
37197,9,33426
37209,9,33427
37213,9,33428
37214,9,33429
37225,9,33430
37226,9,33431
37227,9,33432
37236,9,33433
37247,9,33434
37248,9,33435
37256,9,33436
37268,9,33437
37273,9,33438
37280,9,33439
37281,9,33440
37284,9,33441
37286,9,33442
37297,9,33443
37317,9,33444
37322,9,33445
37330,9,33446
37331,9,33447
37333,9,33448
37334,9,33449
37336,9,33450
37346,9,33451
37351,9,33452
37364,9,33453
37369,9,33454
37376,9,33455
37384,9,33456
37385,9,33457
37390,9,33458
37393,9,33459
37409,9,33460
37413,9,33461
37415,9,33462
37421,9,33463
37424,9,33464
37433,9,33465
37434,9,33466
37451,9,33467
37453,9,33468
37464,9,33469
37468,9,33470
37470,9,33471
37474,9,33472
37478,9,33473
37483,9,33474
37489,9,33475
37494,9,33476
37506,9,33477
37510,9,33478
37512,9,33479
37526,9,33480
37529,9,33481
37535,9,33482
37536,9,33483
37545,9,33484
37552,9,33485
37553,9,33486
37559,9,33487
37561,9,33488
37572,9,33489
37577,9,33490
37578,9,33491
37579,9,33492
37586,9,33493
37589,9,33494
37596,9,33495
37600,9,33496
37609,9,33497
37610,9,33498
37612,9,33499
37613,9,33500
37615,9,33501
37621,9,33502
37622,9,33503
37630,9,33504
37639,9,33505
37644,9,33506
37646,9,33507
37647,9,33508
37648,9,33509
37655,9,33510
37662,9,33511
37665,9,33512
37689,9,33513
37693,9,33514
37716,9,33515
37721,9,33516
37749,9,33517
37752,9,33518
37759,9,33519
37770,9,33520
37779,9,33521
37781,9,33522
37787,9,33523
37802,9,33524
37811,9,33525
37828,9,33526
37838,9,33527
37841,9,33528
37842,9,33529
37858,9,33530
37860,9,33531
37869,9,33532
37877,9,33533
37885,9,33534
37888,9,33535
37895,9,33536
37912,9,33537
37926,9,33538
37931,9,33539
37944,9,33540
37945,9,33541
37949,9,33542
37951,9,33543
37963,9,33544
37975,9,33545
37978,9,33546
37980,9,33547
37995,9,33548
38004,9,33549
38021,9,33550
38022,9,33551
38023,9,33552
38043,9,33553
38057,9,33554
38063,9,33555
38070,9,33556
38078,9,33557
38081,9,33558
38082,9,33559
38093,9,33560
38099,9,33561
38100,9,33562
38102,9,33563
38107,9,33564
38112,9,33565
38119,9,33566
38126,9,33567
38127,9,33568
38129,9,33569
38133,9,33570
38135,9,33571
38144,9,33572
38154,9,33573
38156,9,33574
38159,9,33575
38163,9,33576
38169,9,33577
38180,9,33578
38203,9,33579
38211,9,33580
38229,9,33581
38251,9,33582
38262,9,33583
38272,9,33584
38275,9,33585
38280,9,33586
38282,9,33587
38295,9,33588
38306,9,33589
38309,9,33590
38312,9,33591
38314,9,33592
38318,9,33593
38319,9,33594
38321,9,33595
38336,9,33596
38346,9,33597
38350,9,33598
38355,9,33599
38364,9,33600
38365,9,33601
38372,9,33602
38381,9,33603
38388,9,33604
38392,9,33605
38395,9,33606
38406,9,33607
38409,9,33608
38414,9,33609
38417,9,33610
38420,9,33611
38422,9,33612
38441,9,33613
38446,9,33614
38464,9,33615
38475,9,33616
38478,9,33617
38481,9,33618
38482,9,33619
38485,9,33620
38491,9,33621
38500,9,33622
38501,9,33623
38502,9,33624
38504,9,33625
38508,9,33626
38514,9,33627
38523,9,33628
38541,9,33629
38542,9,33630
38546,9,33631
38553,9,33632
38556,9,33633
38567,9,33634
38574,9,33635
38579,9,33636
38580,9,33637
38585,9,33638
38599,9,33639
38604,9,33640
38609,9,33641
38616,9,33642
38643,9,33643
38650,9,33644
38651,9,33645
38657,9,33646
38660,9,33647
38670,9,33648
38680,9,33649
38682,9,33650
38683,9,33651
38692,9,33652
38716,9,33653
38717,9,33654
38721,9,33655
38723,9,33656
38725,9,33657
38726,9,33658
38727,9,33659
38739,9,33660
38742,9,33661
38750,9,33662
38762,9,33663
38768,9,33664
38770,9,33665
38778,9,33666
38779,9,33667
38786,9,33668
38804,9,33669
38806,9,33670
38821,9,33671
38826,9,33672
38833,9,33673
38834,9,33674
38837,9,33675
38844,9,33676
38847,9,33677
38848,9,33678
38861,9,33679
38878,9,33680
38896,9,33681
38897,9,33682
38898,9,33683
38899,9,33684
38906,9,33685
38915,9,33686
38925,9,33687
38941,9,33688
38943,9,33689
38944,9,33690
38956,9,33691
38960,9,33692
38964,9,33693
38965,9,33694
38970,9,33695
38974,9,33696
38976,9,33697
38982,9,33698
38985,9,33699
38992,9,33700
39003,9,33701
39014,9,33702
39017,9,33703
39021,9,33704
39022,9,33705
39027,9,33706
39028,9,33707
39037,9,33708
39042,9,33709
39043,9,33710
39044,9,33711
39053,9,33712
39055,9,33713
39060,9,33714
39064,9,33715
39071,9,33716
39072,9,33717
39076,9,33718
39077,9,33719
39087,9,33720
39088,9,33721
39089,9,33722
39098,9,33723
39100,9,33724
39106,9,33725
39113,9,33726
39135,9,33727
39136,9,33728
39142,9,33729
39156,9,33730
39166,9,33731
39169,9,33732
39172,9,33733
39185,9,33734
39189,9,33735
39190,9,33736
39200,9,33737
39218,9,33738
39227,9,33739
39240,9,33740
39245,9,33741
39256,9,33742
39260,9,33743
39267,9,33744
39270,9,33745
39271,9,33746
39272,9,33747
39274,9,33748
39277,9,33749
39293,9,33750
39311,9,33751
39313,9,33752
39321,9,33753
39325,9,33754
39326,9,33755
39329,9,33756
39330,9,33757
39337,9,33758
39340,9,33759
39358,9,33760
39362,9,33761
39371,9,33762
39377,9,33763
39379,9,33764
39380,9,33765
39382,9,33766
39389,9,33767
39394,9,33768
39395,9,33769
39401,9,33770
39402,9,33771
39405,9,33772
39409,9,33773
39415,9,33774
39436,9,33775
39457,9,33776
39475,9,33777
39476,9,33778
39480,9,33779
39482,9,33780
39487,9,33781
39490,9,33782
39494,9,33783
39497,9,33784
39500,9,33785
39504,9,33786
39510,9,33787
39523,9,33788
39525,9,33789
39526,9,33790
39527,9,33791
39532,9,33792
39534,9,33793
39547,9,33794
39561,9,33795
39568,9,33796
39578,9,33797
39582,9,33798
39585,9,33799
39598,9,33800
39605,9,33801
39611,9,33802
39631,9,33803
39634,9,33804
39635,9,33805
39644,9,33806
39652,9,33807
39657,9,33808
39658,9,33809
39661,9,33810
39665,9,33811
39678,9,33812
39679,9,33813
39681,9,33814
39683,9,33815
39684,9,33816
39685,9,33817
39686,9,33818
39693,9,33819
39700,9,33820
39702,9,33821
39714,9,33822
39719,9,33823
39727,9,33824
39734,9,33825
39739,9,33826
39752,9,33827
39760,9,33828
39762,9,33829
39766,9,33830
39768,9,33831
39770,9,33832
39781,9,33833
39799,9,33834
39802,9,33835
39809,9,33836
39816,9,33837
39820,9,33838
39821,9,33839
39838,9,33840
39841,9,33841
39847,9,33842
39852,9,33843
39871,9,33844
39879,9,33845
39891,9,33846
39918,9,33847
39921,9,33848
39923,9,33849
39939,9,33850
39940,9,33851
39948,9,33852
39953,9,33853
39962,9,33854
39964,9,33855
39977,9,33856
39986,9,33857
39988,9,33858
39991,9,33859
39994,9,33860
39998,9,33861
40001,9,33862
40003,9,33863
40005,9,33864
40006,9,33865
40012,9,33866
40017,9,33867
40026,9,33868
40029,9,33869
40031,9,33870
40034,9,33871
40054,9,33872
40068,9,33873
40070,9,33874
40081,9,33875
40083,9,33876
40085,9,33877
40087,9,33878
40088,9,33879
40089,9,33880
40101,9,33881
40113,9,33882
40119,9,33883
40122,9,33884
40129,9,33885
40130,9,33886
40143,9,33887
40145,9,33888
40153,9,33889
40162,9,33890
40168,9,33891
40183,9,33892
40185,9,33893
40186,9,33894
40188,9,33895
40195,9,33896
40196,9,33897
40197,9,33898
40213,9,33899
40222,9,33900
40230,9,33901
40235,9,33902
40237,9,33903
40238,9,33904
40245,9,33905
40247,9,33906
40254,9,33907
40265,9,33908
40273,9,33909
40277,9,33910
40278,9,33911
40281,9,33912
40291,9,33913
40300,9,33914
40301,9,33915
40315,9,33916
40323,9,33917
40334,9,33918
40341,9,33919
40356,9,33920
40362,9,33921
40363,9,33922
40374,9,33923
40375,9,33924
40390,9,33925
40396,9,33926
40401,9,33927
40410,9,33928
40416,9,33929
40425,9,33930
40426,9,33931
40436,9,33932
40448,9,33933
40456,9,33934
40461,9,33935
40464,9,33936
40466,9,33937
40484,9,33938
40500,9,33939
40508,9,33940
40512,9,33941
40518,9,33942
40522,9,33943
40523,9,33944
40531,9,33945
40539,9,33946
40541,9,33947
40553,9,33948
40555,9,33949
40562,9,33950
40570,9,33951
40580,9,33952
40587,9,33953
40591,9,33954
40602,9,33955
40610,9,33956
40615,9,33957
40625,9,33958
40632,9,33959
40634,9,33960
40640,9,33961
40644,9,33962
40647,9,33963
40655,9,33964
40665,9,33965
40670,9,33966
40671,9,33967
40674,9,33968
40677,9,33969
40683,9,33970
40687,9,33971
40697,9,33972
40709,9,33973
40712,9,33974
40717,9,33975
40718,9,33976
40719,9,33977
40733,9,33978
40738,9,33979
40771,9,33980
40791,9,33981
40804,9,33982
40827,9,33983
40832,9,33984
40842,9,33985
40847,9,33986
40857,9,33987
40859,9,33988
40862,9,33989
40863,9,33990
40866,9,33991
40867,9,33992
40880,9,33993
40881,9,33994
40907,9,33995
40922,9,33996
40953,9,33997
40961,9,33998
3,8,33999
30,8,34000
60,8,34001
104,8,34002
112,8,34003
138,8,34004
143,8,34005
214,8,34006
238,8,34007
278,8,34008
284,8,34009
361,8,34010
380,8,34011
533,8,34012
562,8,34013
599,8,34014
618,8,34015
636,8,34016
700,8,34017
859,8,34018
891,8,34019
922,8,34020
947,8,34021
984,8,34022
985,8,34023
987,8,34024
1006,8,34025
1008,8,34026
1047,8,34027
1092,8,34028
1102,8,34029
1153,8,34030
1164,8,34031
1201,8,34032
1245,8,34033
1250,8,34034
1267,8,34035
1270,8,34036
1271,8,34037
1275,8,34038
1301,8,34039
1328,8,34040
1343,8,34041
1392,8,34042
1457,8,34043
1458,8,34044
1484,8,34045
1530,8,34046
1542,8,34047
1550,8,34048
1673,8,34049
1677,8,34050
1734,8,34051
1766,8,34052
1801,8,34053
1860,8,34054
1874,8,34055
1883,8,34056
1886,8,34057
1888,8,34058
1949,8,34059
1952,8,34060
1968,8,34061
1972,8,34062
1978,8,34063
1981,8,34064
1982,8,34065
1997,8,34066
2173,8,34067
2199,8,34068
2298,8,34069
2320,8,34070
2433,8,34071
2500,8,34072
2517,8,34073
2544,8,34074
2587,8,34075
2621,8,34076
2630,8,34077
2670,8,34078
2683,8,34079
2716,8,34080
2721,8,34081
2780,8,34082
2829,8,34083
2833,8,34084
2838,8,34085
2867,8,34086
2879,8,34087
2886,8,34088
2949,8,34089
3016,8,34090
3083,8,34091
3145,8,34092
3146,8,34093
3157,8,34094
3170,8,34095
3173,8,34096
3180,8,34097
3181,8,34098
3214,8,34099
3218,8,34100
3228,8,34101
3238,8,34102
3255,8,34103
3277,8,34104
3289,8,34105
3321,8,34106
3324,8,34107
3331,8,34108
3398,8,34109
3425,8,34110
3427,8,34111
3434,8,34112
3439,8,34113
3458,8,34114
3484,8,34115
3491,8,34116
3508,8,34117
3509,8,34118
3531,8,34119
3567,8,34120
3625,8,34121
3691,8,34122
3703,8,34123
3708,8,34124
3728,8,34125
3760,8,34126
3766,8,34127
3798,8,34128
3799,8,34129
3822,8,34130
3837,8,34131
3881,8,34132
3900,8,34133
3909,8,34134
3943,8,34135
3979,8,34136
3999,8,34137
4065,8,34138
4094,8,34139
4100,8,34140
4124,8,34141
4127,8,34142
4209,8,34143
4234,8,34144
4237,8,34145
4248,8,34146
4257,8,34147
4282,8,34148
4299,8,34149
4304,8,34150
4311,8,34151
4322,8,34152
4346,8,34153
4388,8,34154
4470,8,34155
4484,8,34156
4550,8,34157
4578,8,34158
4615,8,34159
4618,8,34160
4677,8,34161
4709,8,34162
4714,8,34163
4744,8,34164
4781,8,34165
4811,8,34166
4815,8,34167
4881,8,34168
4915,8,34169
4927,8,34170
4958,8,34171
4986,8,34172
5036,8,34173
5052,8,34174
5064,8,34175
5076,8,34176
5132,8,34177
5150,8,34178
5160,8,34179
5231,8,34180
5248,8,34181
5269,8,34182
5295,8,34183
5310,8,34184
5329,8,34185
5330,8,34186
5334,8,34187
5433,8,34188
5464,8,34189
5472,8,34190
5477,8,34191
5483,8,34192
5506,8,34193
5521,8,34194
5633,8,34195
5700,8,34196
5710,8,34197
5713,8,34198
5716,8,34199
5731,8,34200
5754,8,34201
5796,8,34202
5831,8,34203
5849,8,34204
5866,8,34205
5897,8,34206
5941,8,34207
5956,8,34208
5982,8,34209
6002,8,34210
6015,8,34211
6035,8,34212
6036,8,34213
6045,8,34214
6078,8,34215
6086,8,34216
6093,8,34217
6105,8,34218
6117,8,34219
6136,8,34220
6137,8,34221
6162,8,34222
6166,8,34223
6168,8,34224
6169,8,34225
6185,8,34226
6201,8,34227
6224,8,34228
6230,8,34229
6246,8,34230
6248,8,34231
6270,8,34232
6284,8,34233
6287,8,34234
6334,8,34235
6361,8,34236
6362,8,34237
6476,8,34238
6481,8,34239
6483,8,34240
6497,8,34241
6502,8,34242
6523,8,34243
6563,8,34244
6564,8,34245
6648,8,34246
6661,8,34247
6668,8,34248
6672,8,34249
6699,8,34250
6752,8,34251
6765,8,34252
6817,8,34253
6837,8,34254
6867,8,34255
6880,8,34256
6886,8,34257
6939,8,34258
6943,8,34259
6957,8,34260
6967,8,34261
6988,8,34262
6996,8,34263
7005,8,34264
7029,8,34265
7046,8,34266
7210,8,34267
7211,8,34268
7217,8,34269
7218,8,34270
7219,8,34271
7228,8,34272
7237,8,34273
7238,8,34274
7239,8,34275
7251,8,34276
7255,8,34277
7269,8,34278
7272,8,34279
7316,8,34280
7377,8,34281
7425,8,34282
7428,8,34283
7483,8,34284
7496,8,34285
7506,8,34286
7514,8,34287
7540,8,34288
7544,8,34289
7568,8,34290
7607,8,34291
7609,8,34292
7621,8,34293
7678,8,34294
7695,8,34295
7710,8,34296
7715,8,34297
7719,8,34298
7727,8,34299
7738,8,34300
7751,8,34301
7775,8,34302
7801,8,34303
7834,8,34304
7838,8,34305
7864,8,34306
7868,8,34307
7876,8,34308
7896,8,34309
7903,8,34310
7908,8,34311
7917,8,34312
7932,8,34313
7938,8,34314
7957,8,34315
7960,8,34316
7976,8,34317
7990,8,34318
8019,8,34319
8026,8,34320
8056,8,34321
8097,8,34322
8100,8,34323
8149,8,34324
8159,8,34325
8184,8,34326
8209,8,34327
8314,8,34328
8330,8,34329
8338,8,34330
8344,8,34331
8352,8,34332
8355,8,34333
8363,8,34334
8378,8,34335
8409,8,34336
8412,8,34337
8430,8,34338
8432,8,34339
8437,8,34340
8441,8,34341
8442,8,34342
8445,8,34343
8471,8,34344
8481,8,34345
8493,8,34346
8508,8,34347
8509,8,34348
8520,8,34349
8531,8,34350
8541,8,34351
8565,8,34352
8569,8,34353
8678,8,34354
8818,8,34355
8835,8,34356
8859,8,34357
8875,8,34358
8883,8,34359
8892,8,34360
8903,8,34361
8911,8,34362
8927,8,34363
8945,8,34364
8959,8,34365
8965,8,34366
8975,8,34367
8995,8,34368
9008,8,34369
9031,8,34370
9036,8,34371
9052,8,34372
9063,8,34373
9069,8,34374
9071,8,34375
9078,8,34376
9089,8,34377
9110,8,34378
9122,8,34379
9132,8,34380
9149,8,34381
9150,8,34382
9152,8,34383
9188,8,34384
9219,8,34385
9232,8,34386
9269,8,34387
9320,8,34388
9331,8,34389
9366,8,34390
9417,8,34391
9474,8,34392
9475,8,34393
9505,8,34394
9509,8,34395
9511,8,34396
9546,8,34397
9555,8,34398
9557,8,34399
9562,8,34400
9601,8,34401
9627,8,34402
9649,8,34403
9698,8,34404
9707,8,34405
9716,8,34406
9717,8,34407
9735,8,34408
9737,8,34409
9785,8,34410
9903,8,34411
9911,8,34412
9931,8,34413
9959,8,34414
10024,8,34415
10044,8,34416
10051,8,34417
10064,8,34418
10065,8,34419
10069,8,34420
10076,8,34421
10079,8,34422
10083,8,34423
10113,8,34424
10214,8,34425
10218,8,34426
10260,8,34427
10283,8,34428
10405,8,34429
10427,8,34430
10446,8,34431
10450,8,34432
10458,8,34433
10496,8,34434
10535,8,34435
10560,8,34436
10562,8,34437
10617,8,34438
10629,8,34439
10672,8,34440
10677,8,34441
10685,8,34442
10738,8,34443
10760,8,34444
10775,8,34445
10841,8,34446
10846,8,34447
10858,8,34448
10864,8,34449
10906,8,34450
10937,8,34451
10969,8,34452
10982,8,34453
10984,8,34454
10986,8,34455
10994,8,34456
10999,8,34457
11000,8,34458
11030,8,34459
11047,8,34460
11079,8,34461
11105,8,34462
11109,8,34463
11111,8,34464
11176,8,34465
11178,8,34466
11187,8,34467
11203,8,34468
11211,8,34469
11239,8,34470
11253,8,34471
11286,8,34472
11287,8,34473
11302,8,34474
11316,8,34475
11330,8,34476
11335,8,34477
11345,8,34478
11349,8,34479
11399,8,34480
11451,8,34481
11461,8,34482
11467,8,34483
11479,8,34484
11533,8,34485
11553,8,34486
11563,8,34487
11567,8,34488
11594,8,34489
11601,8,34490
11603,8,34491
11625,8,34492
11645,8,34493
11661,8,34494
11662,8,34495
11675,8,34496
11681,8,34497
11725,8,34498
11726,8,34499
11764,8,34500
11793,8,34501
11867,8,34502
11875,8,34503
11882,8,34504
11919,8,34505
11923,8,34506
11925,8,34507
11938,8,34508
11945,8,34509
11956,8,34510
11957,8,34511
11987,8,34512
11990,8,34513
12011,8,34514
12027,8,34515
12041,8,34516
12058,8,34517
12071,8,34518
12137,8,34519
12185,8,34520
12191,8,34521
12203,8,34522
12206,8,34523
12230,8,34524
12232,8,34525
12240,8,34526
12307,8,34527
12348,8,34528
12349,8,34529
12350,8,34530
12357,8,34531
12381,8,34532
12411,8,34533
12436,8,34534
12448,8,34535
12507,8,34536
12530,8,34537
12546,8,34538
12567,8,34539
12588,8,34540
12625,8,34541
12646,8,34542
12653,8,34543
12659,8,34544
12681,8,34545
12688,8,34546
12692,8,34547
12720,8,34548
12728,8,34549
12748,8,34550
12757,8,34551
12770,8,34552
12790,8,34553
12795,8,34554
12816,8,34555
12836,8,34556
12839,8,34557
12873,8,34558
12876,8,34559
12912,8,34560
12944,8,34561
12949,8,34562
12952,8,34563
13022,8,34564
13039,8,34565
13046,8,34566
13052,8,34567
13054,8,34568
13055,8,34569
13062,8,34570
13083,8,34571
13091,8,34572
13094,8,34573
13099,8,34574
13109,8,34575
13118,8,34576
13147,8,34577
13151,8,34578
13216,8,34579
13249,8,34580
13259,8,34581
13284,8,34582
13319,8,34583
13325,8,34584
13358,8,34585
13364,8,34586
13371,8,34587
13392,8,34588
13408,8,34589
13416,8,34590
13427,8,34591
13434,8,34592
13454,8,34593
13461,8,34594
13472,8,34595
13514,8,34596
13520,8,34597
13556,8,34598
13576,8,34599
13618,8,34600
13644,8,34601
13648,8,34602
13649,8,34603
13660,8,34604
13663,8,34605
13691,8,34606
13692,8,34607
13693,8,34608
13713,8,34609
13715,8,34610
13718,8,34611
13721,8,34612
13742,8,34613
13746,8,34614
13751,8,34615
13753,8,34616
13762,8,34617
13865,8,34618
13882,8,34619
13897,8,34620
13913,8,34621
13926,8,34622
13932,8,34623
13960,8,34624
13982,8,34625
13991,8,34626
13998,8,34627
14001,8,34628
14016,8,34629
14017,8,34630
14019,8,34631
14029,8,34632
14052,8,34633
14053,8,34634
14070,8,34635
14072,8,34636
14083,8,34637
14087,8,34638
14104,8,34639
14107,8,34640
14108,8,34641
14111,8,34642
14155,8,34643
14256,8,34644
14272,8,34645
14284,8,34646
14287,8,34647
14293,8,34648
14327,8,34649
14337,8,34650
14346,8,34651
14359,8,34652
14402,8,34653
14410,8,34654
14412,8,34655
14438,8,34656
14447,8,34657
14454,8,34658
14457,8,34659
14469,8,34660
14479,8,34661
14493,8,34662
14523,8,34663
14524,8,34664
14535,8,34665
14539,8,34666
14545,8,34667
14546,8,34668
14563,8,34669
14574,8,34670
14576,8,34671
14579,8,34672
14604,8,34673
14643,8,34674
14653,8,34675
14654,8,34676
14674,8,34677
14702,8,34678
14707,8,34679
14727,8,34680
14730,8,34681
14739,8,34682
14753,8,34683
14757,8,34684
14790,8,34685
14804,8,34686
14836,8,34687
14842,8,34688
14847,8,34689
14849,8,34690
14889,8,34691
14890,8,34692
14893,8,34693
14919,8,34694
14934,8,34695
14935,8,34696
14967,8,34697
14983,8,34698
14991,8,34699
15045,8,34700
15055,8,34701
15056,8,34702
15060,8,34703
15073,8,34704
15099,8,34705
15103,8,34706
15131,8,34707
15140,8,34708
15148,8,34709
15150,8,34710
15153,8,34711
15155,8,34712
15160,8,34713
15172,8,34714
15175,8,34715
15184,8,34716
15188,8,34717
15194,8,34718
15206,8,34719
15227,8,34720
15236,8,34721
15248,8,34722
15252,8,34723
15256,8,34724
15258,8,34725
15264,8,34726
15284,8,34727
15293,8,34728
15297,8,34729
15320,8,34730
15342,8,34731
15375,8,34732
15381,8,34733
15387,8,34734
15438,8,34735
15448,8,34736
15459,8,34737
15460,8,34738
15477,8,34739
15490,8,34740
15493,8,34741
15538,8,34742
15542,8,34743
15546,8,34744
15547,8,34745
15551,8,34746
15554,8,34747
15564,8,34748
15577,8,34749
15584,8,34750
15596,8,34751
15605,8,34752
15607,8,34753
15612,8,34754
15615,8,34755
15644,8,34756
15686,8,34757
15695,8,34758
15736,8,34759
15738,8,34760
15749,8,34761
15762,8,34762
15771,8,34763
15778,8,34764
15806,8,34765
15815,8,34766
15817,8,34767
15824,8,34768
15840,8,34769
15850,8,34770
15863,8,34771
15868,8,34772
15885,8,34773
15890,8,34774
15905,8,34775
15908,8,34776
15916,8,34777
15917,8,34778
15935,8,34779
15948,8,34780
15951,8,34781
15960,8,34782
15965,8,34783
15974,8,34784
15975,8,34785
15977,8,34786
15982,8,34787
16002,8,34788
16009,8,34789
16012,8,34790
16015,8,34791
16020,8,34792
16022,8,34793
16024,8,34794
16028,8,34795
16036,8,34796
16043,8,34797
16049,8,34798
16058,8,34799
16071,8,34800
16083,8,34801
16086,8,34802
16099,8,34803
16100,8,34804
16133,8,34805
16150,8,34806
16151,8,34807
16153,8,34808
16168,8,34809
16170,8,34810
16179,8,34811
16201,8,34812
16204,8,34813
16209,8,34814
16224,8,34815
16231,8,34816
16239,8,34817
16258,8,34818
16305,8,34819
16307,8,34820
16326,8,34821
16344,8,34822
16350,8,34823
16353,8,34824
16354,8,34825
16358,8,34826
16364,8,34827
16367,8,34828
16372,8,34829
16414,8,34830
16426,8,34831
16429,8,34832
16443,8,34833
16450,8,34834
16451,8,34835
16458,8,34836
16461,8,34837
16476,8,34838
16487,8,34839
16518,8,34840
16531,8,34841
16538,8,34842
16560,8,34843
16564,8,34844
16569,8,34845
16580,8,34846
16591,8,34847
16617,8,34848
16631,8,34849
16635,8,34850
16697,8,34851
16701,8,34852
16702,8,34853
16709,8,34854
16721,8,34855
16728,8,34856
16741,8,34857
16742,8,34858
16775,8,34859
16810,8,34860
16814,8,34861
16816,8,34862
16821,8,34863
16822,8,34864
16830,8,34865
16837,8,34866
16881,8,34867
16887,8,34868
16890,8,34869
16894,8,34870
16902,8,34871
16913,8,34872
16916,8,34873
16941,8,34874
16947,8,34875
16950,8,34876
16956,8,34877
17014,8,34878
17022,8,34879
17027,8,34880
17028,8,34881
17048,8,34882
17054,8,34883
17073,8,34884
17109,8,34885
17116,8,34886
17122,8,34887
17141,8,34888
17151,8,34889
17174,8,34890
17178,8,34891
17183,8,34892
17192,8,34893
17195,8,34894
17207,8,34895
17238,8,34896
17244,8,34897
17254,8,34898
17274,8,34899
17276,8,34900
17310,8,34901
17318,8,34902
17320,8,34903
17322,8,34904
17325,8,34905
17340,8,34906
17342,8,34907
17343,8,34908
17354,8,34909
17361,8,34910
17363,8,34911
17370,8,34912
17381,8,34913
17432,8,34914
17436,8,34915
17444,8,34916
17469,8,34917
17472,8,34918
17474,8,34919
17482,8,34920
17495,8,34921
17502,8,34922
17507,8,34923
17528,8,34924
17540,8,34925
17541,8,34926
17548,8,34927
17564,8,34928
17567,8,34929
17586,8,34930
17606,8,34931
17613,8,34932
17617,8,34933
17626,8,34934
17656,8,34935
17680,8,34936
17691,8,34937
17692,8,34938
17697,8,34939
17711,8,34940
17728,8,34941
17731,8,34942
17732,8,34943
17760,8,34944
17761,8,34945
17782,8,34946
17812,8,34947
17824,8,34948
17879,8,34949
17896,8,34950
17936,8,34951
17958,8,34952
17968,8,34953
17971,8,34954
17993,8,34955
18021,8,34956
18033,8,34957
18037,8,34958
18038,8,34959
18065,8,34960
18068,8,34961
18087,8,34962
18090,8,34963
18135,8,34964
18137,8,34965
18167,8,34966
18172,8,34967
18185,8,34968
18200,8,34969
18202,8,34970
18219,8,34971
18220,8,34972
18226,8,34973
18227,8,34974
18229,8,34975
18231,8,34976
18238,8,34977
18239,8,34978
18245,8,34979
18254,8,34980
18259,8,34981
18268,8,34982
18320,8,34983
18326,8,34984
18382,8,34985
18414,8,34986
18424,8,34987
18427,8,34988
18443,8,34989
18460,8,34990
18468,8,34991
18471,8,34992
18500,8,34993
18504,8,34994
18510,8,34995
18548,8,34996
18551,8,34997
18554,8,34998
18580,8,34999
18582,8,35000
18586,8,35001
18590,8,35002
18605,8,35003
18622,8,35004
18632,8,35005
18633,8,35006
18648,8,35007
18667,8,35008
18671,8,35009
18673,8,35010
18677,8,35011
18692,8,35012
18693,8,35013
18699,8,35014
18707,8,35015
18716,8,35016
18730,8,35017
18734,8,35018
18735,8,35019
18737,8,35020
18742,8,35021
18743,8,35022
18745,8,35023
18762,8,35024
18782,8,35025
18800,8,35026
18815,8,35027
18824,8,35028
18887,8,35029
